Fecha,Hora,Frecuencia Referencia (Hz),Frecuencia Salida (Hz),Corriente VDF (A),Tensión Salida VDF (V),Tensión Bus DC (V),Corriente T1 Out (A),Corriente T2 Out (A),Corriente T3 Out (A),Corriente Motor (A),Tensión L1 In (VAC),Tensión L2 In (VAC),Tensión L3 In (VAC),Tensión T1 Out (VAC),Tensión T2 Out (VAC),Tensión T3 Out (VAC),Potencia Activa Out (KW),Factor de Potencia Salida (),Presión Intake (Psia),Presión Descarga (Psia),Temperatura Intake (°F),Temperatura Motor (°F),Vibración Eje X (Gs),Vibración Eje Y (Gs),Vibración Eje Z (Gs),Corriente de Fuga (mA),Corriente de Sistema (mA),Presión Cabeza (Psia),Temperatura Cabeza (°C),Flujo Másico (Kg/h),Densidad (gr/cm3),BS&W (%),Sensor Toroide 1,Sensor Toroide 2,Sensor Toroide 3,Unidades de Variables,Código de Aplicación,Nombre de Pozo,Eventos y Fallas 
17/01/25,06:11:06,61.00,61.00,21,475.0,664,191,171,178,27,0,0,0,474,464,486,84,0.585,336.4,3532.7,217.3,302.4,0.017,0.00,0.066,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:11:36,61.00,61.00,21,475.0,661,191,174,179,28,0,0,0,468,477,489,84,0.584,336.9,3533.4,216.8,302.2,0.024,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:12:06,61.00,61.00,21,475.0,665,186,172,187,28,0,0,0,459,456,445,83,0.580,335.9,3533.4,216.8,302.5,0.025,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:12:36,61.00,61.00,21,475.0,661,191,174,181,28,0,0,0,463,487,486,84,0.587,337.0,3532.9,216.8,302.4,0.025,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:13:06,61.00,61.00,21,475.0,662,186,172,188,28,0,0,0,461,452,441,84,0.586,335.8,3533.2,216.7,302.3,0.023,0.00,0.045,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:13:37,61.00,61.00,21,475.0,663,189,167,181,27,0,0,0,472,455,476,85,0.588,335.2,3530.7,216.7,302.4,0.023,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:14:06,61.00,61.00,21,475.0,665,187,175,185,28,0,0,0,456,463,477,84,0.585,335.3,3529.5,216.7,302.4,0.022,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:14:37,61.00,61.00,21,475.0,663,188,172,179,27,0,0,0,462,483,485,84,0.585,335.6,3529.8,216.7,302.4,0.015,0.00,0.063,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:15:07,61.00,61.00,22,475.0,663,188,169,181,27,0,0,0,463,456,467,84,0.584,336.5,3529.4,216.8,302.3,0.019,0.00,0.061,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:15:37,61.00,61.00,21,475.0,665,189,172,182,28,0,0,0,455,487,486,83,0.581,336.1,3526.2,216.7,302.4,0.023,0.00,0.062,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:16:07,61.00,61.00,22,475.0,666,187,175,185,28,0,0,0,453,470,483,84,0.587,336.4,3525.7,216.7,302.3,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:16:37,61.00,61.00,17,475.0,663,178,163,181,27,0,0,0,459,449,435,71,0.523,336.6,3526.9,216.7,302.2,0.037,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:17:07,61.00,61.00,21,475.0,663,187,174,182,28,0,0,0,451,467,482,84,0.584,336.8,3526.7,216.8,302.5,0.026,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:17:37,61.00,61.00,21,475.0,664,186,166,182,27,0,0,0,463,454,471,84,0.586,336.9,3528.9,216.8,302.2,0.023,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:18:07,61.00,61.00,21,475.0,665,184,171,188,28,0,0,0,454,456,444,84,0.585,336.9,3532.9,216.8,302.5,0.024,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:18:37,61.00,61.00,21,475.0,664,183,169,185,27,0,0,0,458,459,433,84,0.587,336.8,3538.0,216.8,302.5,0.024,0.00,0.048,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:19:07,61.00,61.00,21,475.0,662,183,169,185,27,0,0,0,458,456,434,84,0.589,336.4,3537.4,216.8,302.3,0.025,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:19:38,61.00,61.00,21,475.0,664,185,173,187,28,0,0,0,453,462,451,83,0.583,336.5,3538.5,216.8,302.4,0.024,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:20:08,61.00,61.00,21,475.0,666,190,171,178,27,0,0,0,460,486,483,83,0.583,336.2,3537.7,216.7,302.5,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:20:38,61.00,61.00,21,475.0,665,188,175,184,28,0,0,0,453,465,474,84,0.585,336.1,3537.2,216.7,302.3,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:21:08,61.00,61.00,20,475.0,661,178,167,180,27,0,0,0,453,462,458,78,0.556,336.0,3538.8,216.7,302.4,0.018,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:21:38,61.00,61.00,22,475.0,662,190,166,181,27,0,0,0,465,458,486,84,0.585,335.5,3538.9,216.7,302.1,0.023,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:22:08,61.00,61.00,21,475.0,664,191,171,178,27,0,0,0,481,461,487,84,0.584,336.6,3539.6,216.7,302.1,0.019,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:22:38,61.00,61.00,22,475.0,664,188,176,186,28,0,0,0,456,461,472,85,0.586,336.5,3542.9,216.7,302.4,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:23:08,61.00,61.00,22,475.0,665,191,175,181,28,0,0,0,461,476,483,85,0.589,336.1,3546.7,216.7,302.4,0.023,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:23:38,61.00,61.00,22,475.0,662,186,170,188,28,0,0,0,459,452,432,84,0.583,336.7,3546.3,216.7,302.5,0.037,0.00,0.050,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:24:09,61.00,61.00,22,475.0,665,185,174,189,28,0,0,0,458,454,443,84,0.586,337.7,3547.9,216.8,302.4,0.026,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:24:38,61.00,61.00,22,475.0,664,190,166,180,27,0,0,0,472,458,480,84,0.588,337.6,3546.9,216.8,302.3,0.023,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:25:08,61.00,61.00,20,475.0,665,186,164,180,27,0,0,0,465,459,467,78,0.550,336.7,3545.1,216.8,302.4,0.025,0.00,0.064,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:25:39,61.00,61.00,22,475.0,664,190,176,187,28,0,0,0,453,466,477,84,0.584,337.8,3544.3,217.3,302.4,0.022,0.00,0.064,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:26:09,61.00,61.00,22,475.0,663,193,167,184,28,0,0,0,479,454,476,84,0.580,336.1,3541.6,216.8,302.1,0.023,0.00,0.045,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:26:39,61.00,61.00,22,475.0,664,193,174,184,28,0,0,0,457,485,483,84,0.582,336.2,3541.2,216.8,302.4,0.025,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:27:09,61.00,61.00,21,475.0,664,189,167,182,27,0,0,0,463,451,482,83,0.581,336.6,3540.3,216.8,302.5,0.025,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:27:39,61.00,61.00,22,475.0,663,192,169,181,27,0,0,0,489,460,487,84,0.584,335.3,3535.3,216.7,302.4,0.015,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:28:09,61.00,61.00,22,475.0,663,183,167,186,27,0,0,0,455,460,432,84,0.583,335.0,3538.3,216.7,302.1,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:28:39,61.00,61.00,21,475.0,663,190,176,182,28,0,0,0,463,476,485,84,0.583,335.4,3536.8,216.7,302.1,0.023,0.00,0.064,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:29:09,61.00,61.00,21,475.0,665,190,173,182,28,0,0,0,463,484,479,84,0.583,335.2,3533.5,216.6,302.3,0.023,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:29:39,61.00,61.00,22,475.0,665,187,170,188,28,0,0,0,453,458,431,85,0.588,335.3,3530.6,216.7,302.3,0.015,0.00,0.054,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:30:10,61.00,61.00,22,475.0,663,186,169,186,27,0,0,0,456,461,443,85,0.590,335.7,3531.6,216.7,302.4,0.023,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:30:40,61.00,61.00,22,475.0,662,191,170,179,27,0,0,0,487,457,490,85,0.586,335.2,3532.0,216.7,302.3,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:31:09,61.00,61.00,21,475.0,663,188,167,181,27,0,0,0,468,452,484,84,0.587,336.7,3534.8,216.8,302.6,0.026,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:31:40,61.00,61.00,22,475.0,664,184,168,184,27,0,0,0,459,460,459,84,0.584,338.2,3536.9,216.8,302.4,0.018,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:32:10,61.00,61.00,21,475.0,664,191,173,181,28,0,0,0,463,481,485,84,0.584,337.2,3535.7,216.8,302.2,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:32:40,61.00,61.00,21,475.0,664,188,175,185,28,0,0,0,456,473,477,84,0.583,337.3,3535.0,217.3,302.4,0.021,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:33:10,61.00,61.00,22,475.0,664,191,168,181,27,0,0,0,480,460,489,85,0.587,336.9,3535.3,216.8,302.3,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:33:40,61.00,61.00,21,475.0,665,192,172,181,28,0,0,0,464,479,480,83,0.583,336.3,3532.8,216.8,302.4,0.024,0.00,0.048,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:34:10,61.00,61.00,22,475.0,663,191,170,179,27,0,0,0,478,462,489,84,0.586,336.3,3532.2,216.8,302.5,0.025,0.00,0.061,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:34:40,61.00,61.00,22,475.0,664,186,167,183,27,0,0,0,455,458,453,85,0.589,335.5,3528.1,216.7,302.1,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:35:11,61.00,61.00,22,475.0,665,192,170,182,28,0,0,0,478,461,480,85,0.591,334.7,3530.9,216.7,302.5,0.023,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:35:41,61.00,61.00,21,475.0,663,188,174,183,28,0,0,0,459,478,485,84,0.584,334.9,3527.7,216.7,302.4,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:36:11,61.00,61.00,22,475.0,663,186,174,187,28,0,0,0,459,457,455,84,0.582,335.7,3525.2,216.7,302.3,0.023,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:36:41,61.00,61.00,22,475.0,663,188,167,183,27,0,0,0,468,451,470,85,0.586,335.4,3525.5,216.7,302.3,0.022,0.00,0.042,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:37:11,61.00,61.00,18,475.0,663,190,172,179,27,0,0,0,460,482,479,73,0.533,335.6,3524.5,216.7,302.6,0.023,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:37:41,61.00,61.00,21,475.0,664,183,169,187,27,0,0,0,457,449,432,84,0.585,335.9,3525.3,216.7,302.4,0.023,0.00,0.062,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:38:11,61.00,61.00,22,475.0,664,188,168,182,27,0,0,0,462,455,476,84,0.584,336.1,3528.3,216.8,302.2,0.035,0.00,0.063,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:38:41,61.00,61.00,21,475.0,665,183,172,189,28,0,0,0,456,455,434,84,0.585,337.7,3529.9,216.8,302.4,0.018,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:39:11,61.00,61.00,21,475.0,663,182,170,187,27,0,0,0,455,454,427,84,0.583,337.0,3532.1,216.8,302.4,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:39:42,61.00,61.00,21,475.0,662,182,169,185,27,0,0,0,452,460,422,83,0.580,336.9,3531.3,217.3,302.4,0.024,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:40:11,61.00,61.00,22,475.0,663,185,174,189,28,0,0,0,459,453,428,84,0.585,337.3,3529.6,216.8,302.6,0.023,0.00,0.062,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:40:41,61.00,61.00,21,475.0,664,183,171,188,27,0,0,0,454,459,422,84,0.582,335.7,3531.5,216.8,302.6,0.017,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:41:12,61.00,61.00,22,475.0,663,186,173,188,28,0,0,0,460,452,437,84,0.583,337.1,3530.5,216.8,302.5,0.025,0.00,0.063,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:41:42,61.00,61.00,21,475.0,664,185,169,187,27,0,0,0,455,454,425,84,0.582,336.0,3530.3,216.7,302.3,0.019,0.00,0.039,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:42:12,61.00,61.00,22,475.0,662,192,176,183,28,0,0,0,460,478,484,85,0.588,335.2,3530.4,216.7,302.1,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:42:42,61.00,61.00,22,475.0,666,185,170,188,28,0,0,0,461,453,428,85,0.590,335.5,3529.4,216.7,302.3,0.016,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:43:12,61.00,61.00,18,475.0,666,175,164,180,26,0,0,0,459,452,432,76,0.543,335.5,3530.3,216.7,302.4,0.027,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:43:42,61.00,61.00,21,475.0,663,185,172,187,28,0,0,0,462,455,444,84,0.583,335.8,3531.2,216.6,302.3,0.014,0.00,0.042,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:44:12,61.00,61.00,22,475.0,664,190,168,178,27,0,0,0,479,456,481,84,0.584,335.5,3532.9,216.7,302.5,0.023,0.00,0.038,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:44:42,61.00,61.00,22,475.0,665,183,171,187,27,0,0,0,458,453,435,85,0.589,336.4,3534.9,216.7,302.4,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:45:12,61.00,61.00,21,475.0,663,191,169,181,27,0,0,0,484,461,481,84,0.584,336.7,3537.3,216.7,302.3,0.030,0.00,0.064,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:45:43,61.00,61.00,22,475.0,662,190,173,180,28,0,0,0,463,486,484,84,0.584,337.1,3537.8,216.8,302.3,0.025,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:46:12,61.00,61.00,21,475.0,665,192,173,180,28,0,0,0,464,484,483,82,0.577,337.2,3540.1,216.8,302.5,0.024,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:46:43,61.00,61.00,22,475.0,663,186,169,182,27,0,0,0,461,455,471,83,0.580,336.6,3540.1,216.8,302.5,0.024,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:47:13,61.00,61.00,22,475.0,663,193,174,180,28,0,0,0,466,470,480,85,0.588,337.8,3541.9,216.8,302.3,0.020,0.00,0.063,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:47:43,61.00,61.00,21,475.0,663,186,165,181,27,0,0,0,458,458,469,83,0.581,336.1,3543.6,216.7,302.6,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:48:13,61.00,61.00,21,475.0,662,185,172,185,27,0,0,0,453,457,449,84,0.585,336.6,3543.4,216.8,302.2,0.024,0.00,0.063,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:48:43,61.00,61.00,22,475.0,664,192,171,180,28,0,0,0,480,461,483,85,0.588,336.7,3543.2,216.7,302.6,0.033,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:49:13,61.00,61.00,22,475.0,663,184,167,184,27,0,0,0,459,461,444,85,0.590,337.0,3541.9,216.7,302.2,0.022,0.00,0.063,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:49:43,61.00,61.00,21,475.0,664,183,168,184,27,0,0,0,455,460,443,83,0.584,336.6,3543.0,216.7,302.5,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:50:14,61.00,61.00,21,475.0,663,184,171,186,27,0,0,0,461,454,441,85,0.589,335.8,3542.2,217.1,302.5,0.023,0.00,0.050,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:50:43,61.00,61.00,22,475.0,662,184,167,183,27,0,0,0,455,458,438,84,0.585,336.5,3543.7,216.7,302.4,0.025,0.00,0.034,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:51:13,61.00,61.00,21,475.0,665,183,169,184,27,0,0,0,456,454,427,84,0.583,335.9,3543.6,216.8,302.3,0.024,0.00,0.052,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:51:44,61.00,61.00,21,475.0,661,184,167,185,27,0,0,0,459,453,436,83,0.585,336.7,3541.9,216.7,302.2,0.024,0.00,0.055,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:52:14,61.00,61.00,21,475.0,663,184,170,186,27,0,0,0,459,451,429,84,0.587,335.7,3539.8,216.7,302.4,0.022,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:52:44,61.00,61.00,21,475.0,663,181,166,185,27,0,0,0,459,449,427,83,0.583,335.9,3539.1,216.7,302.3,0.019,0.00,0.062,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:53:14,61.00,61.00,21,475.0,664,187,174,184,28,0,0,0,451,467,476,84,0.586,336.9,3537.3,216.7,302.3,0.012,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:53:44,61.00,61.00,21,475.0,664,191,174,183,28,0,0,0,455,485,481,85,0.590,336.3,3538.0,216.7,302.3,0.024,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:54:14,61.00,61.00,21,475.0,665,191,170,178,27,0,0,0,472,466,481,84,0.588,337.4,3536.7,216.9,302.3,0.011,0.00,0.054,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:54:44,61.00,61.00,22,475.0,661,191,174,183,28,0,0,0,456,479,477,84,0.587,336.1,3537.6,216.7,302.3,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:55:14,61.00,61.00,22,475.0,662,192,173,179,28,0,0,0,463,482,481,85,0.589,336.3,3536.9,216.7,302.4,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:55:44,61.00,61.00,21,475.0,664,184,172,188,28,0,0,0,457,455,435,85,0.589,337.2,3533.8,216.7,302.2,0.036,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:56:15,61.00,61.00,22,475.0,664,185,170,185,27,0,0,0,453,460,435,84,0.587,336.6,3535.0,216.8,302.4,0.026,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:56:45,61.00,61.00,21,475.0,664,190,172,177,27,0,0,0,468,472,482,84,0.586,336.4,3536.3,216.8,302.4,0.019,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:57:14,61.00,61.00,22,475.0,661,185,172,188,28,0,0,0,456,457,436,85,0.588,336.3,3536.9,216.8,302.5,0.024,0.00,0.051,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:57:45,61.00,61.00,22,475.0,663,183,171,188,27,0,0,0,454,452,421,84,0.585,337.1,3539.0,216.8,302.4,0.024,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:58:15,61.00,61.00,22,475.0,663,185,174,186,28,0,0,0,455,460,461,84,0.586,336.2,3543.0,216.8,302.3,0.025,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:58:45,61.00,61.00,22,475.0,663,191,169,181,27,0,0,0,488,457,487,84,0.584,337.0,3545.0,216.8,302.4,0.029,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:59:15,61.00,61.00,22,475.0,662,183,170,187,27,0,0,0,453,456,425,84,0.585,335.8,3544.8,216.7,302.3,0.023,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,06:59:45,61.00,61.00,22,475.0,663,191,175,181,28,0,0,0,463,482,485,84,0.586,336.1,3544.7,216.7,302.3,0.023,0.00,0.062,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:00:15,61.00,61.00,22,475.0,663,186,173,188,28,0,0,0,461,452,434,85,0.591,336.4,3546.3,216.7,302.1,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:00:45,61.00,61.00,22,475.0,664,184,170,188,27,0,0,0,454,455,423,84,0.582,335.4,3545.5,216.7,302.1,0.023,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:01:15,61.00,61.00,22,475.0,663,189,173,182,28,0,0,0,457,477,486,84,0.581,336.8,3545.3,216.7,302.1,0.021,0.00,0.044,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:01:45,61.00,61.00,21,475.0,661,192,172,180,28,0,0,0,461,477,484,84,0.583,336.0,3543.2,216.7,302.1,0.024,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:02:16,61.00,61.00,21,475.0,664,191,172,179,27,0,0,0,468,470,481,83,0.578,335.6,3542.2,216.7,302.2,0.024,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:02:46,61.00,61.00,22,475.0,664,185,172,189,28,0,0,0,456,452,431,85,0.588,336.2,3541.0,216.7,302.3,0.036,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:03:15,61.00,61.00,22,475.0,665,185,173,186,28,0,0,0,461,458,457,84,0.583,336.9,3539.3,216.8,302.4,0.026,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
17/01/25,07:03:46,61.00,61.00,21,475.0,663,189,166,180,27,0,0,0,479,462,484,83,0.579,338.0,3537.8,216.8,302.5,0.024,0.00,0.068,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
